iso,year,price,tax,ets
BHR,2019,0.0,0.0,0.0
BHR,2020,0.0,0.0,0.0
BHR,2021,0.0,0.0,0.0
BHS,1985,0.0,0.0,0.0
BHS,1986,0.0,0.0,0.0
BHS,1987,0.0,0.0,0.0
BHS,1988,0.0,0.0,0.0
BHS,1989,0.0,0.0,0.0
BHS,1990,0.0,0.0,0.0
BHS,1991,0.0,0.0,0.0
BHS,1992,0.0,0.0,0.0
BHS,1993,0.0,0.0,0.0
BHS,1994,0.0,0.0,0.0
BHS,1995,0.0,0.0,0.0
BHS,1996,0.0,0.0,0.0
BHS,1997,0.0,0.0,0.0
BHS,1998,0.0,0.0,0.0
BHS,1999,0.0,0.0,0.0
BHS,2000,0.0,0.0,0.0
BHS,2001,0.0,0.0,0.0
BHS,2002,0.0,0.0,0.0
BHS,2003,0.0,0.0,0.0
BHS,2004,0.0,0.0,0.0
BHS,2005,0.0,0.0,0.0
BHS,2006,0.0,0.0,0.0
BHS,2007,0.0,0.0,0.0
BHS,2008,0.0,0.0,0.0
BHS,2009,0.0,0.0,0.0
BHS,2010,0.0,0.0,0.0
BHS,2011,0.0,0.0,0.0
BHS,2012,0.0,0.0,0.0
BHS,2013,0.0,0.0,0.0
BHS,2014,0.0,0.0,0.0
BHS,2015,0.0,0.0,0.0
BHS,2016,0.0,0.0,0.0
BHS,2017,0.0,0.0,0.0
BHS,2018,0.0,0.0,0.0
BHS,2019,0.0,0.0,0.0
BHS,2020,0.0,0.0,0.0
BHS,2021,0.0,0.0,0.0
BIH,1985,0.0,0.0,0.0
BIH,1986,0.0,0.0,0.0
BIH,1987,0.0,0.0,0.0
BIH,1988,0.0,0.0,0.0
BIH,1989,0.0,0.0,0.0
BIH,1990,0.0,0.0,0.0
BIH,1991,0.0,0.0,0.0
BIH,1992,0.0,0.0,0.0
BIH,1993,0.0,0.0,0.0
BIH,1994,0.0,0.0,0.0
BIH,1995,0.0,0.0,0.0
BIH,1996,0.0,0.0,0.0
BIH,1997,0.0,0.0,0.0
BIH,1998,0.0,0.0,0.0
BIH,1999,0.0,0.0,0.0
BIH,2000,0.0,0.0,0.0
BIH,2001,0.0,0.0,0.0
BIH,2002,0.0,0.0,0.0
BIH,2003,0.0,0.0,0.0
BIH,2004,0.0,0.0,0.0
BIH,2005,0.0,0.0,0.0
BIH,2006,0.0,0.0,0.0
BIH,2007,0.0,0.0,0.0
BIH,2008,0.0,0.0,0.0
BIH,2009,0.0,0.0,0.0
BIH,2010,0.0,0.0,0.0
BIH,2011,0.0,0.0,0.0
BIH,2012,0.0,0.0,0.0
BIH,2013,0.0,0.0,0.0
BIH,2014,0.0,0.0,0.0
BIH,2015,0.0,0.0,0.0
BIH,2016,0.0,0.0,0.0
BIH,2017,0.0,0.0,0.0
BIH,2018,0.0,0.0,0.0
BIH,2019,0.0,0.0,0.0
BIH,2020,0.0,0.0,0.0
BIH,2021,0.0,0.0,0.0
BLR,1985,0.0,0.0,0.0
BLR,1986,0.0,0.0,0.0
BLR,1987,0.0,0.0,0.0
BLR,1988,0.0,0.0,0.0
BLR,1989,0.0,0.0,0.0
BLR,1990,0.0,0.0,0.0
BLR,1991,0.0,0.0,0.0
BLR,1992,0.0,0.0,0.0
BLR,1993,0.0,0.0,0.0
BLR,1994,0.0,0.0,0.0
BLR,1995,0.0,0.0,0.0
BLR,1996,0.0,0.0,0.0
BLR,1997,0.0,0.0,0.0
BLR,1998,0.0,0.0,0.0
BLR,1999,0.0,0.0,0.0
BLR,2000,0.0,0.0,0.0
BLR,2001,0.0,0.0,0.0
BLR,2002,0.0,0.0,0.0
BLR,2003,0.0,0.0,0.0
BLR,2004,0.0,0.0,0.0
BLR,2005,0.0,0.0,0.0
BLR,2006,0.0,0.0,0.0
BLR,2007,0.0,0.0,0.0
BLR,2008,0.0,0.0,0.0
BLR,2009,0.0,0.0,0.0
BLR,2010,0.0,0.0,0.0
BLR,2011,0.0,0.0,0.0
BLR,2012,0.0,0.0,0.0
BLR,2013,0.0,0.0,0.0
BLR,2014,0.0,0.0,0.0
BLR,2015,0.0,0.0,0.0
BLR,2016,0.0,0.0,0.0
BLR,2017,0.0,0.0,0.0
BLR,2018,0.0,0.0,0.0
BLR,2019,0.0,0.0,0.0
BLR,2020,0.0,0.0,0.0
BLR,2021,0.0,0.0,0.0
BLZ,1985,0.0,0.0,0.0
BLZ,1986,0.0,0.0,0.0
BLZ,1987,0.0,0.0,0.0
BLZ,1988,0.0,0.0,0.0
BLZ,1989,0.0,0.0,0.0
BLZ,1990,0.0,0.0,0.0
BLZ,1991,0.0,0.0,0.0
BLZ,1992,0.0,0.0,0.0
BLZ,1993,0.0,0.0,0.0
BLZ,1994,0.0,0.0,0.0
BLZ,1995,0.0,0.0,0.0
BLZ,1996,0.0,0.0,0.0
BLZ,1997,0.0,0.0,0.0
BLZ,1998,0.0,0.0,0.0
BLZ,1999,0.0,0.0,0.0
BLZ,2000,0.0,0.0,0.0
BLZ,2001,0.0,0.0,0.0
BLZ,2002,0.0,0.0,0.0
BLZ,2003,0.0,0.0,0.0
BLZ,2004,0.0,0.0,0.0
BLZ,2005,0.0,0.0,0.0
BLZ,2006,0.0,0.0,0.0
BLZ,2007,0.0,0.0,0.0
BLZ,2008,0.0,0.0,0.0
BLZ,2009,0.0,0.0,0.0
BLZ,2010,0.0,0.0,0.0
BLZ,2011,0.0,0.0,0.0
BLZ,2012,0.0,0.0,0.0
BLZ,2013,0.0,0.0,0.0
BLZ,2014,0.0,0.0,0.0
BLZ,2015,0.0,0.0,0.0
BLZ,2016,0.0,0.0,0.0
BLZ,2017,0.0,0.0,0.0
BLZ,2018,0.0,0.0,0.0
BLZ,2019,0.0,0.0,0.0
BLZ,2020,0.0,0.0,0.0
BLZ,2021,0.0,0.0,0.0
BMU,1985,0.0,0.0,0.0
BMU,1986,0.0,0.0,0.0
BMU,1987,0.0,0.0,0.0
BMU,1988,0.0,0.0,0.0
BMU,1989,0.0,0.0,0.0
BMU,1990,0.0,0.0,0.0
BMU,1991,0.0,0.0,0.0
BMU,1992,0.0,0.0,0.0
BMU,1993,0.0,0.0,0.0
BMU,1994,0.0,0.0,0.0
BMU,1995,0.0,0.0,0.0
BMU,1996,0.0,0.0,0.0
BMU,1997,0.0,0.0,0.0
BMU,1998,0.0,0.0,0.0
BMU,1999,0.0,0.0,0.0
BMU,2000,0.0,0.0,0.0
BMU,2001,0.0,0.0,0.0
BMU,2002,0.0,0.0,0.0
BMU,2003,0.0,0.0,0.0
BMU,2004,0.0,0.0,0.0
BMU,2005,0.0,0.0,0.0
BMU,2006,0.0,0.0,0.0
BMU,2007,0.0,0.0,0.0
BMU,2008,0.0,0.0,0.0
BMU,2009,0.0,0.0,0.0
BMU,2010,0.0,0.0,0.0
BMU,2011,0.0,0.0,0.0
BMU,2012,0.0,0.0,0.0
BMU,2013,0.0,0.0,0.0
BMU,2014,0.0,0.0,0.0
BMU,2015,0.0,0.0,0.0
BMU,2016,0.0,0.0,0.0
BMU,2017,0.0,0.0,0.0
BMU,2018,0.0,0.0,0.0
BMU,2019,0.0,0.0,0.0
BMU,2020,0.0,0.0,0.0
BMU,2021,0.0,0.0,0.0
BOL,1985,0.0,0.0,0.0
BOL,1986,0.0,0.0,0.0
BOL,1987,0.0,0.0,0.0
BOL,1988,0.0,0.0,0.0
BOL,1989,0.0,0.0,0.0
BOL,1990,0.0,0.0,0.0
BOL,1991,0.0,0.0,0.0
BOL,1992,0.0,0.0,0.0
BOL,1993,0.0,0.0,0.0
BOL,1994,0.0,0.0,0.0
BOL,1995,0.0,0.0,0.0
BOL,1996,0.0,0.0,0.0
BOL,1997,0.0,0.0,0.0
BOL,1998,0.0,0.0,0.0
BOL,1999,0.0,0.0,0.0
BOL,2000,0.0,0.0,0.0
BOL,2001,0.0,0.0,0.0
BOL,2002,0.0,0.0,0.0
BOL,2003,0.0,0.0,0.0
BOL,2004,0.0,0.0,0.0
BOL,2005,0.0,0.0,0.0
BOL,2006,0.0,0.0,0.0
BOL,2007,0.0,0.0,0.0
BOL,2008,0.0,0.0,0.0
BOL,2009,0.0,0.0,0.0
BOL,2010,0.0,0.0,0.0
BOL,2011,0.0,0.0,0.0
BOL,2012,0.0,0.0,0.0
BOL,2013,0.0,0.0,0.0
BOL,2014,0.0,0.0,0.0
BOL,2015,0.0,0.0,0.0
BOL,2016,0.0,0.0,0.0
BOL,2017,0.0,0.0,0.0
BOL,2018,0.0,0.0,0.0
BOL,2019,0.0,0.0,0.0
BOL,2020,0.0,0.0,0.0
BOL,2021,0.0,0.0,0.0
BRA,1985,0.0,0.0,0.0
BRA,1986,0.0,0.0,0.0
BRA,1987,0.0,0.0,0.0
BRA,1988,0.0,0.0,0.0
BRA,1989,0.0,0.0,0.0
BRA,1990,0.0,0.0,0.0
BRA,1991,0.0,0.0,0.0
BRA,1992,0.0,0.0,0.0
BRA,1993,0.0,0.0,0.0
BRA,1994,0.0,0.0,0.0
BRA,1995,0.0,0.0,0.0
BRA,1996,0.0,0.0,0.0
BRA,1997,0.0,0.0,0.0
BRA,1998,0.0,0.0,0.0
BRA,1999,0.0,0.0,0.0
BRA,2000,0.0,0.0,0.0
BRA,2001,0.0,0.0,0.0
BRA,2002,0.0,0.0,0.0
BRA,2003,0.0,0.0,0.0
BRA,2004,0.0,0.0,0.0
BRA,2005,0.0,0.0,0.0
BRA,2006,0.0,0.0,0.0
BRA,2007,0.0,0.0,0.0
BRA,2008,0.0,0.0,0.0
BRA,2009,0.0,0.0,0.0
BRA,2010,0.0,0.0,0.0
BRA,2011,0.0,0.0,0.0
BRA,2012,0.0,0.0,0.0
BRA,2013,0.0,0.0,0.0
BRA,2014,0.0,0.0,0.0
BRA,2015,0.0,0.0,0.0
BRA,2016,0.0,0.0,0.0
BRA,2017,0.0,0.0,0.0
BRA,2018,0.0,0.0,0.0
BRA,2019,0.0,0.0,0.0
BRA,2020,0.0,0.0,0.0
BRA,2021,0.0,0.0,0.0
BRB,1985,0.0,0.0,0.0
BRB,1986,0.0,0.0,0.0
BRB,1987,0.0,0.0,0.0
BRB,1988,0.0,0.0,0.0
BRB,1989,0.0,0.0,0.0
BRB,1990,0.0,0.0,0.0
BRB,1991,0.0,0.0,0.0
BRB,1992,0.0,0.0,0.0
BRB,1993,0.0,0.0,0.0
BRB,1994,0.0,0.0,0.0
BRB,1995,0.0,0.0,0.0
BRB,1996,0.0,0.0,0.0
BRB,1997,0.0,0.0,0.0
BRB,1998,0.0,0.0,0.0
BRB,1999,0.0,0.0,0.0
BRB,2000,0.0,0.0,0.0
BRB,2001,0.0,0.0,0.0
BRB,2002,0.0,0.0,0.0
BRB,2003,0.0,0.0,0.0
BRB,2004,0.0,0.0,0.0
BRB,2005,0.0,0.0,0.0
BRB,2006,0.0,0.0,0.0
BRB,2007,0.0,0.0,0.0
BRB,2008,0.0,0.0,0.0
BRB,2009,0.0,0.0,0.0
BRB,2010,0.0,0.0,0.0
BRB,2011,0.0,0.0,0.0
BRB,2012,0.0,0.0,0.0
BRB,2013,0.0,0.0,0.0
BRB,2014,0.0,0.0,0.0
BRB,2015,0.0,0.0,0.0
BRB,2016,0.0,0.0,0.0
BRB,2017,0.0,0.0,0.0
BRB,2018,0.0,0.0,0.0
BRB,2019,0.0,0.0,0.0
BRB,2020,0.0,0.0,0.0
BRB,2021,0.0,0.0,0.0
BRN,1985,0.0,0.0,0.0
BRN,1986,0.0,0.0,0.0
BRN,1987,0.0,0.0,0.0
BRN,1988,0.0,0.0,0.0
BRN,1989,0.0,0.0,0.0
BRN,1990,0.0,0.0,0.0
BRN,1991,0.0,0.0,0.0
BRN,1992,0.0,0.0,0.0
BRN,1993,0.0,0.0,0.0
BRN,1994,0.0,0.0,0.0
BRN,1995,0.0,0.0,0.0
BRN,1996,0.0,0.0,0.0
BRN,1997,0.0,0.0,0.0
BRN,1998,0.0,0.0,0.0
BRN,1999,0.0,0.0,0.0
BRN,2000,0.0,0.0,0.0
BRN,2001,0.0,0.0,0.0
BRN,2002,0.0,0.0,0.0
BRN,2003,0.0,0.0,0.0
BRN,2004,0.0,0.0,0.0
BRN,2005,0.0,0.0,0.0
BRN,2006,0.0,0.0,0.0
BRN,2007,0.0,0.0,0.0
BRN,2008,0.0,0.0,0.0
BRN,2009,0.0,0.0,0.0
BRN,2010,0.0,0.0,0.0
BRN,2011,0.0,0.0,0.0
BRN,2012,0.0,0.0,0.0
BRN,2013,0.0,0.0,0.0
BRN,2014,0.0,0.0,0.0
BRN,2015,0.0,0.0,0.0
BRN,2016,0.0,0.0,0.0
BRN,2017,0.0,0.0,0.0
BRN,2018,0.0,0.0,0.0
BRN,2019,0.0,0.0,0.0
BRN,2020,0.0,0.0,0.0
BRN,2021,0.0,0.0,0.0
BTN,1985,0.0,0.0,0.0
BTN,1986,0.0,0.0,0.0
BTN,1987,0.0,0.0,0.0
BTN,1988,0.0,0.0,0.0
BTN,1989,0.0,0.0,0.0
BTN,1990,0.0,0.0,0.0
BTN,1991,0.0,0.0,0.0
BTN,1992,0.0,0.0,0.0
BTN,1993,0.0,0.0,0.0
BTN,1994,0.0,0.0,0.0
BTN,1995,0.0,0.0,0.0
BTN,1996,0.0,0.0,0.0
BTN,1997,0.0,0.0,0.0
BTN,1998,0.0,0.0,0.0
BTN,1999,0.0,0.0,0.0
BTN,2000,0.0,0.0,0.0
BTN,2001,0.0,0.0,0.0
BTN,2002,0.0,0.0,0.0
BTN,2003,0.0,0.0,0.0
BTN,2004,0.0,0.0,0.0
BTN,2005,0.0,0.0,0.0
BTN,2006,0.0,0.0,0.0
BTN,2007,0.0,0.0,0.0
BTN,2008,0.0,0.0,0.0
BTN,2009,0.0,0.0,0.0
BTN,2010,0.0,0.0,0.0
BTN,2011,0.0,0.0,0.0
BTN,2012,0.0,0.0,0.0
BTN,2013,0.0,0.0,0.0
BTN,2014,0.0,0.0,0.0
BTN,2015,0.0,0.0,0.0
BTN,2016,0.0,0.0,0.0
BTN,2017,0.0,0.0,0.0
BTN,2018,0.0,0.0,0.0
BTN,2019,0.0,0.0,0.0
BTN,2020,0.0,0.0,0.0
BTN,2021,0.0,0.0,0.0
BWA,1985,0.0,0.0,0.0
BWA,1986,0.0,0.0,0.0
BWA,1987,0.0,0.0,0.0
BWA,1988,0.0,0.0,0.0
BWA,1989,0.0,0.0,0.0
BWA,1990,0.0,0.0,0.0
BWA,1991,0.0,0.0,0.0
BWA,1992,0.0,0.0,0.0
BWA,1993,0.0,0.0,0.0
BWA,1994,0.0,0.0,0.0
BWA,1995,0.0,0.0,0.0
BWA,1996,0.0,0.0,0.0
BWA,1997,0.0,0.0,0.0
BWA,1998,0.0,0.0,0.0
BWA,1999,0.0,0.0,0.0
BWA,2000,0.0,0.0,0.0
BWA,2001,0.0,0.0,0.0
BWA,2002,0.0,0.0,0.0
BWA,2003,0.0,0.0,0.0
BWA,2004,0.0,0.0,0.0
BWA,2005,0.0,0.0,0.0
BWA,2006,0.0,0.0,0.0
BWA,2007,0.0,0.0,0.0
BWA,2008,0.0,0.0,0.0
BWA,2009,0.0,0.0,0.0
BWA,2010,0.0,0.0,0.0
BWA,2011,0.0,0.0,0.0
BWA,2012,0.0,0.0,0.0
BWA,2013,0.0,0.0,0.0
BWA,2014,0.0,0.0,0.0
BWA,2015,0.0,0.0,0.0
BWA,2016,0.0,0.0,0.0
BWA,2017,0.0,0.0,0.0
BWA,2018,0.0,0.0,0.0
BWA,2019,0.0,0.0,0.0
BWA,2020,0.0,0.0,0.0
BWA,2021,0.0,0.0,0.0
CAF,1985,0.0,0.0,0.0
CAF,1986,0.0,0.0,0.0
CAF,1987,0.0,0.0,0.0
CAF,1988,0.0,0.0,0.0
CAF,1989,0.0,0.0,0.0
CAF,1990,0.0,0.0,0.0
CAF,1991,0.0,0.0,0.0
CAF,1992,0.0,0.0,0.0
CAF,1993,0.0,0.0,0.0
CAF,1994,0.0,0.0,0.0
CAF,1995,0.0,0.0,0.0
CAF,1996,0.0,0.0,0.0
CAF,1997,0.0,0.0,0.0
CAF,1998,0.0,0.0,0.0
CAF,1999,0.0,0.0,0.0
CAF,2000,0.0,0.0,0.0
CAF,2001,0.0,0.0,0.0
CAF,2002,0.0,0.0,0.0
CAF,2003,0.0,0.0,0.0
CAF,2004,0.0,0.0,0.0
CAF,2005,0.0,0.0,0.0
CAF,2006,0.0,0.0,0.0
CAF,2007,0.0,0.0,0.0
CAF,2008,0.0,0.0,0.0
CAF,2009,0.0,0.0,0.0
CAF,2010,0.0,0.0,0.0
CAF,2011,0.0,0.0,0.0
CAF,2012,0.0,0.0,0.0
CAF,2013,0.0,0.0,0.0
CAF,2014,0.0,0.0,0.0
CAF,2015,0.0,0.0,0.0
CAF,2016,0.0,0.0,0.0
CAF,2017,0.0,0.0,0.0
CAF,2018,0.0,0.0,0.0
CAF,2019,0.0,0.0,0.0
CAF,2020,0.0,0.0,0.0
CAF,2021,0.0,0.0,0.0
CAN,1985,0.0,0.0,0.0
CAN,1986,0.0,0.0,0.0
CAN,1987,0.0,0.0,0.0
CAN,1988,0.0,0.0,0.0
CAN,1989,0.0,0.0,0.0
CAN,1990,0.0,0.0,0.0
CAN,1991,0.0,0.0,0.0
CAN,1992,0.0,0.0,0.0
CAN,1993,0.0,0.0,0.0
CAN,1994,0.0,0.0,0.0
CAN,1995,0.0,0.0,0.0
CAN,1996,0.0,0.0,0.0
CAN,1997,0.0,0.0,0.0
CAN,1998,0.0,0.0,0.0
CAN,1999,0.0,0.0,0.0
CAN,2000,0.0,0.0,0.0
CAN,2001,0.0,0.0,0.0
CAN,2002,0.0,0.0,0.0
CAN,2003,0.0,0.0,0.0
CAN,2004,0.0,0.0,0.0
CAN,2005,0.0,0.0,0.0
CAN,2006,0.0,0.0,0.0
CAN,2007,1.0,0.0,1.0
CAN,2008,1.0,1.0,1.0
CAN,2009,1.0,1.0,1.0
CAN,2010,1.0,1.0,1.0
CAN,2011,1.0,1.0,1.0
CAN,2012,1.0,1.0,1.0
CAN,2013,1.0,1.0,1.0
CAN,2014,1.0,1.0,1.0
CAN,2015,1.0,1.0,1.0
CAN,2016,1.0,1.0,1.0
CAN,2017,1.0,1.0,1.0
CAN,2018,1.0,1.0,1.0
CAN,2019,1.0,1.0,1.0
CAN,2020,1.0,1.0,1.0
CAN,2021,1.0,1.0,1.0
CHE,1985,0.0,0.0,0.0
CHE,1986,0.0,0.0,0.0
CHE,1987,0.0,0.0,0.0
CHE,1988,0.0,0.0,0.0
CHE,1989,0.0,0.0,0.0
CHE,1990,0.0,0.0,0.0
CHE,1991,0.0,0.0,0.0
CHE,1992,0.0,0.0,0.0
CHE,1993,0.0,0.0,0.0
CHE,1994,0.0,0.0,0.0
CHE,1995,0.0,0.0,0.0
CHE,1996,0.0,0.0,0.0
CHE,1997,0.0,0.0,0.0
CHE,1998,0.0,0.0,0.0
CHE,1999,0.0,0.0,0.0
CHE,2000,0.0,0.0,0.0
CHE,2001,0.0,0.0,0.0
CHE,2002,0.0,0.0,0.0
CHE,2003,0.0,0.0,0.0
CHE,2004,0.0,0.0,0.0
CHE,2005,0.0,0.0,0.0
CHE,2006,0.0,0.0,0.0
CHE,2007,0.0,0.0,0.0
CHE,2008,1.0,1.0,1.0
CHE,2009,1.0,1.0,1.0
CHE,2010,1.0,1.0,1.0
CHE,2011,1.0,1.0,1.0
CHE,2012,1.0,1.0,1.0
CHE,2013,1.0,1.0,1.0
CHE,2014,1.0,1.0,1.0
CHE,2015,1.0,1.0,1.0
CHE,2016,1.0,1.0,1.0
CHE,2017,1.0,1.0,1.0
CHE,2018,1.0,1.0,1.0
CHE,2019,1.0,1.0,1.0
CHE,2020,1.0,1.0,1.0
CHE,2021,1.0,1.0,1.0
CHL,1985,0.0,0.0,0.0
CHL,1986,0.0,0.0,0.0
CHL,1987,0.0,0.0,0.0
CHL,1988,0.0,0.0,0.0
CHL,1989,0.0,0.0,0.0
CHL,1990,0.0,0.0,0.0
CHL,1991,0.0,0.0,0.0
CHL,1992,0.0,0.0,0.0
CHL,1993,0.0,0.0,0.0
CHL,1994,0.0,0.0,0.0
CHL,1995,0.0,0.0,0.0
CHL,1996,0.0,0.0,0.0
CHL,1997,0.0,0.0,0.0
CHL,1998,0.0,0.0,0.0
CHL,1999,0.0,0.0,0.0
CHL,2000,0.0,0.0,0.0
CHL,2001,0.0,0.0,0.0
CHL,2002,0.0,0.0,0.0
CHL,2003,0.0,0.0,0.0
CHL,2004,0.0,0.0,0.0
CHL,2005,0.0,0.0,0.0
CHL,2006,0.0,0.0,0.0
CHL,2007,0.0,0.0,0.0
CHL,2008,0.0,0.0,0.0
CHL,2009,0.0,0.0,0.0
CHL,2010,0.0,0.0,0.0
CHL,2011,0.0,0.0,0.0
CHL,2012,0.0,0.0,0.0
CHL,2013,0.0,0.0,0.0
CHL,2014,0.0,0.0,0.0
CHL,2015,0.0,0.0,0.0
CHL,2016,0.0,0.0,0.0
CHL,2017,1.0,1.0,0.0
CHL,2018,1.0,1.0,0.0
CHL,2019,1.0,1.0,0.0
CHL,2020,1.0,1.0,0.0
CHL,2021,1.0,1.0,0.0
CHN,1985,0.0,0.0,0.0
CHN,1986,0.0,0.0,0.0
CHN,1987,0.0,0.0,0.0
CHN,1988,0.0,0.0,0.0
CHN,1989,0.0,0.0,0.0
CHN,1990,0.0,0.0,0.0
CHN,1991,0.0,0.0,0.0
CHN,1992,0.0,0.0,0.0
CHN,1993,0.0,0.0,0.0
CHN,1994,0.0,0.0,0.0
CHN,1995,0.0,0.0,0.0
CHN,1996,0.0,0.0,0.0
CHN,1997,0.0,0.0,0.0
CHN,1998,0.0,0.0,0.0
CHN,1999,0.0,0.0,0.0
CHN,2000,0.0,0.0,0.0
CHN,2001,0.0,0.0,0.0
CHN,2002,0.0,0.0,0.0
CHN,2003,0.0,0.0,0.0
CHN,2004,0.0,0.0,0.0
CHN,2005,0.0,0.0,0.0
CHN,2006,0.0,0.0,0.0
CHN,2007,0.0,0.0,0.0
CHN,2008,0.0,0.0,0.0
CHN,2009,0.0,0.0,0.0
CHN,2010,0.0,0.0,0.0
CHN,2011,0.0,0.0,0.0
CHN,2012,0.0,0.0,0.0
CHN,2013,1.0,0.0,1.0
CHN,2014,1.0,0.0,1.0
CHN,2015,1.0,0.0,1.0
CHN,2016,1.0,0.0,1.0
CHN,2017,1.0,0.0,1.0
CHN,2018,1.0,0.0,1.0
CHN,2019,1.0,0.0,1.0
CHN,2020,1.0,0.0,1.0
CHN,2021,1.0,0.0,1.0
CIV,1985,0.0,0.0,0.0
CIV,1986,0.0,0.0,0.0
CIV,1987,0.0,0.0,0.0
CIV,1988,0.0,0.0,0.0
CIV,1989,0.0,0.0,0.0
CIV,1990,0.0,0.0,0.0
CIV,1991,0.0,0.0,0.0
CIV,1992,0.0,0.0,0.0
CIV,1993,0.0,0.0,0.0
CIV,1994,0.0,0.0,0.0
CIV,1995,0.0,0.0,0.0
CIV,1996,0.0,0.0,0.0
CIV,1997,0.0,0.0,0.0
CIV,1998,0.0,0.0,0.0
CIV,1999,0.0,0.0,0.0
CIV,2000,0.0,0.0,0.0
CIV,2001,0.0,0.0,0.0
CIV,2002,0.0,0.0,0.0
CIV,2003,0.0,0.0,0.0
CIV,2004,0.0,0.0,0.0
CIV,2005,0.0,0.0,0.0
CIV,2006,0.0,0.0,0.0
CIV,2007,0.0,0.0,0.0
CIV,2008,0.0,0.0,0.0
CIV,2009,0.0,0.0,0.0
CIV,2010,0.0,0.0,0.0
CIV,2011,0.0,0.0,0.0
CIV,2012,0.0,0.0,0.0
CIV,2013,0.0,0.0,0.0
CIV,2014,0.0,0.0,0.0
CIV,2015,0.0,0.0,0.0
CIV,2016,0.0,0.0,0.0
CIV,2017,0.0,0.0,0.0
CIV,2018,0.0,0.0,0.0
CIV,2019,0.0,0.0,0.0
CIV,2020,0.0,0.0,0.0
CIV,2021,0.0,0.0,0.0
CMR,1985,0.0,0.0,0.0
CMR,1986,0.0,0.0,0.0
CMR,1987,0.0,0.0,0.0
CMR,1988,0.0,0.0,0.0
CMR,1989,0.0,0.0,0.0
CMR,1990,0.0,0.0,0.0
CMR,1991,0.0,0.0,0.0
CMR,1992,0.0,0.0,0.0
CMR,1993,0.0,0.0,0.0
CMR,1994,0.0,0.0,0.0
CMR,1995,0.0,0.0,0.0
CMR,1996,0.0,0.0,0.0
CMR,1997,0.0,0.0,0.0
CMR,1998,0.0,0.0,0.0
CMR,1999,0.0,0.0,0.0
CMR,2000,0.0,0.0,0.0
CMR,2001,0.0,0.0,0.0
CMR,2002,0.0,0.0,0.0
CMR,2003,0.0,0.0,0.0
CMR,2004,0.0,0.0,0.0
CMR,2005,0.0,0.0,0.0
CMR,2006,0.0,0.0,0.0
CMR,2007,0.0,0.0,0.0
CMR,2008,0.0,0.0,0.0
CMR,2009,0.0,0.0,0.0
CMR,2010,0.0,0.0,0.0
CMR,2011,0.0,0.0,0.0
CMR,2012,0.0,0.0,0.0
CMR,2013,0.0,0.0,0.0
CMR,2014,0.0,0.0,0.0
CMR,2015,0.0,0.0,0.0
CMR,2016,0.0,0.0,0.0
CMR,2017,0.0,0.0,0.0
CMR,2018,0.0,0.0,0.0
CMR,2019,0.0,0.0,0.0
CMR,2020,0.0,0.0,0.0
CMR,2021,0.0,0.0,0.0
COD,1985,0.0,0.0,0.0
COD,1986,0.0,0.0,0.0
COD,1987,0.0,0.0,0.0
COD,1988,0.0,0.0,0.0
COD,1989,0.0,0.0,0.0
COD,1990,0.0,0.0,0.0
COD,1991,0.0,0.0,0.0
COD,1992,0.0,0.0,0.0
COD,1993,0.0,0.0,0.0
COD,1994,0.0,0.0,0.0
COD,1995,0.0,0.0,0.0
COD,1996,0.0,0.0,0.0
COD,1997,0.0,0.0,0.0
COD,1998,0.0,0.0,0.0
COD,1999,0.0,0.0,0.0
COD,2000,0.0,0.0,0.0
COD,2001,0.0,0.0,0.0
COD,2002,0.0,0.0,0.0
COD,2003,0.0,0.0,0.0
COD,2004,0.0,0.0,0.0
COD,2005,0.0,0.0,0.0
COD,2006,0.0,0.0,0.0
COD,2007,0.0,0.0,0.0
COD,2008,0.0,0.0,0.0
COD,2009,0.0,0.0,0.0
COD,2010,0.0,0.0,0.0
COD,2011,0.0,0.0,0.0
COD,2012,0.0,0.0,0.0
COD,2013,0.0,0.0,0.0
COD,2014,0.0,0.0,0.0
COD,2015,0.0,0.0,0.0
COD,2016,0.0,0.0,0.0
COD,2017,0.0,0.0,0.0
COD,2018,0.0,0.0,0.0
COD,2019,0.0,0.0,0.0
COD,2020,0.0,0.0,0.0
COD,2021,0.0,0.0,0.0
COG,1985,0.0,0.0,0.0
COG,1986,0.0,0.0,0.0
COG,1987,0.0,0.0,0.0
COG,1988,0.0,0.0,0.0
COG,1989,0.0,0.0,0.0
COG,1990,0.0,0.0,0.0
COG,1991,0.0,0.0,0.0
COG,1992,0.0,0.0,0.0
COG,1993,0.0,0.0,0.0
COG,1994,0.0,0.0,0.0
COG,1995,0.0,0.0,0.0
COG,1996,0.0,0.0,0.0
COG,1997,0.0,0.0,0.0
COG,1998,0.0,0.0,0.0
COG,1999,0.0,0.0,0.0
COG,2000,0.0,0.0,0.0
COG,2001,0.0,0.0,0.0
COG,2002,0.0,0.0,0.0
COG,2003,0.0,0.0,0.0
COG,2004,0.0,0.0,0.0
COG,2005,0.0,0.0,0.0
COG,2006,0.0,0.0,0.0
COG,2007,0.0,0.0,0.0
COG,2008,0.0,0.0,0.0
COG,2009,0.0,0.0,0.0
COG,2010,0.0,0.0,0.0
COG,2011,0.0,0.0,0.0
COG,2012,0.0,0.0,0.0
COG,2013,0.0,0.0,0.0
COG,2014,0.0,0.0,0.0
COG,2015,0.0,0.0,0.0
